yŏngronghada,영롱하다,
yubokhada,유복하다,
jŏjusŭrŏpda,저주스럽다,
jjimurukhada,찌무룩하다,
hotanghada,호탕하다,
an,안,〜しない〜shinai
wihada,위하다,〜のためにする〜notamenisuru
gim,김,（～の）ついでに（～の）機会に（～の）おり（～の）ついでに（～の）きかいに（～no）ori（～no）tsuideni（～no）kikaini
ogŭlgŏrida,오글거리다,虫などが）沸き立つ（おゆむしなどが）わきたつ（oyumushinadoga）wakitatsu
manttang,만땅,（がそりん）まんたん（gasorin）mantan
jŏjang,저장,（ぱそこんのでーたの）ほぞん（pasokonnodeetano）hozon
gae,개,（ものをかぞえるときの）～こ（monowokazoerutokino）～ko
suhyo,수효,（じぶつの）かず（jibutsuno）kazu
egesŏ,에게서,生物）から（にんせいぶつ）から（ninseibutsu）kara
hantesŏ,한테서,生物）～から（にんせいぶつ）～から（ninseibutsu）～kara
sikyŏsŏ,시켜서,（にんに）いわれて（ninni）iwarete
jjak,짝,（なんたる）ざま（nantaru）zama
ssada,싸다,垂れる（びん・にょうを）もらすたれる（bin・nyouwo）morasutareru
ssada,싸다,（動作が）速い（くちが）かるい（どうさが）はやい（kuchiga）karui（dousaga）hayai
jinhada,진하다,（あじなどが）こい（ajinadoga）koi
dangchŏmdoeda,당첨되다,当たる（たからくじなどのくじに）とうせんするあたる（takarakujinadonokujini）tousensuruataru
olrida,올리다,（しきなどを）とりおこなう（shikinadowo）toriokonau
ŏlma an doeda,얼마 안 되다,（じかんが）いくらもへってない（jikanga）ikuramohettenai
jorida,졸이다,(きを)もむ(kiwo)momu
ganuda,가누다,（呼吸を）整える（体を）支える（きを）とりなおす（こきゅうを）ととのえる（からだを）ささえる（kiwo）torinaosu（kokyuuwo）totonoeru（karadawo）sasaeru
gadadŭmda,가다듬다,（心を）引き締める（髪服を）整える（きを）とりなおす（こころを）ひきしめる（かみふくを）ととのえる（kiwo）torinaosu（kokorowo）hikishimeru（kamifukuwo）totonoeru
jjorŭrŭk,쪼르륵,（お腹が）ぐうっと（みずが）じゃあっと（おはらが）ぐうっと（mizuga）jaatto（oharaga）guutto
daenggida,댕기다,つける（ひが）つくつける（higa）tsukutsukeru
gamda,감다,（目を）閉じる（めを）つむる（めを）とじる（mewo）tsumuru（mewo）tojiru
tada,타다,（きゅうよ・しょう・はいきゅうなどを）もらう（kyuuyo・shou・haikyuunadowo）morau
gŭtda,긋다,(せんなどを)ひく(sennadowo)hiku
jŏngjŏnghada,정정하다,（ろうじんが）かくしゃくとしている（roujinga）kakushakutoshiteiru
sari,살이,稼業（しょくぎょうやばしょなどのあとについて）くらしかぎょう（shokugyouyabashonadonoatonitsuite）kurashikagyou
jjida,찌다,太る（にくが）つくふとる（nikuga）tsukufutoru
pporotonghada,뽀로통하다,ぷんとしている（はれたりいかったりして）つんとしているぷんとしている（haretariikattarishite）tsuntoshiteirupuntoshiteiru
kkoida,꼬이다,(むしなどが)あつまる(mushinadoga)atsumaru
gyŏngsin,경신,（きろくの）こうしん（kirokuno）koushin
nopda,높다,身分などが）高いは韓国語で높다（ノプタ）。（たかさみぶんなどが）たかいはかんこくごで높다（のぷた）。（takasamibunnadoga）takaihakankokugode높다（noputa）。
hŏl,헐,「えぇ…」「え！？」「は～！「ee…」「e！？」「ha～！
wanjŏn,완전,めっちゃすごく」という意味も。「とてもめっちゃすごく」といういみも。「totemometchasugoku」toiuimimo。
yŏlra,열라,「とても」といういみのぞくごてきなひょうげん「totemo」toiuiminozokugotekinahyougen
ttaeng,땡,「はずれ」のおとをあらわしたことば「hazure」nootowoarawashitakotoba
yosanghada,요상하다,「へんだ」をいみする이상하다のごよう。「henda」woimisuru이상하다nogoyou。
daepan,대판,「おおさか」のかんこくごよみ「oosaka」nokankokugoyomi
sinsang,신상,「しんしょうひん」のりゃく「shinshouhin」noryaku
ŏnnŭng,언능,「はやく」をいみする얼른（おるるん）のほうげん「hayaku」woimisuru얼른（orurun）nohougen
bon,본,「ほんらいの」をいみするせっとうじ「honraino」woimisurusettouji
jap,잡,いろいろの」を意味する接頭辞「まじるいろいろの」をいみするせっとうじ「majiruiroirono」woimisurusettouji
hŏt,헛,「むなしい・なかみのない・いつわりの」のいみをもつせっとうじ「munashii・nakaminonai・itsuwarino」noimiwomotsusettouji
marŭl an haesŏ gŭrŏchi,말을 안 해서 그렇지,実は～」「いわないだけでじつは～」「iwanaidakedejitsuha～」
ppyŏdagwi,뼈다귀,骨のかけら「ほね」のぞくごほねのかけら「hone」nozokugohonenokakera
pŭro,프로,パーセントの略 procent%ぱーせんとのりゃく procent%paasentonoryaku procent
sammaegyŏng,삼매경,～ つけ～ tsuke
kkol,꼴,～あたり～atari
i/ga,이/가,～は（不定疑問）～が～は（ふていぎもん）～ga～ha（futeigimon）
jjok,쪽,～片を数える助数詞～かけら～へんをかぞえるじょすうし～kakera～henwokazoerujosuushi
－gi(ga)  sipsangida,－기(가)  십상이다,~がちだ~gachida
robutŏ,로부터,～から～kara
sŏ,서,（場所）～での에서 （エソ）の短縮系～から（ばしょ）～での에서 （えそ）のたんしゅくけい～kara（basho）～deno에서 （eso）notanshukukei
egesŏbutŏ,에게서부터,～から～kara
esŏbutŏ,에서부터,～から～kara
hantesŏbutŏ,한테서부터,～から～kara
egesŏna,에게서나,～からでも～karademo
hantesŏna,한테서나,～からでも～karademo
gaeguk,개국,～かくに～kakuni
kilrogŭraem,킬로그램,～きろぐらむ～kiroguramu
garyang,가량,程～くらいほど～kuraihodo
yamalro/iyamalro,야말로/이야말로,～こそ～koso
sa,사,～こと～koto
man,만,～さえ～sae
jocha,조차,～さえ～sae
sul,술,～さじ～saji
bakke,밖에,～しか～shika
maryŏpda,마렵다,～したい～shitai
sipŏhada,싶어하다,～したがる～shitagaru
gulttukgatda,굴뚝같다,～したくたまらない～shitakutamaranai
bŏrŭthada,버릇하다,～しつける～shitsukeru
hago itda,하고 있다,～している～shiteiru
ssik,씩,～ずつ～zutsu
jung,중,～するところ～surutokoro
moyangida,모양이다,のように見える～するようであるのようにみえる～suruyoudearunoyounimieru
～ji anŭl suga ŏpda,～지 않을 수가 없다,～せざるをえない～sezaruwoenai
－rago haesŏ,－라고 해서,～だからといって～dakaratoitte
tusŏngi,투성이,～だらけ～darake
(ŭ)ro,(으)로,～で～de
～buro,～부로,～で～de
esŏ,에서,～から～で～から～de～kara
inama,이나마,～であっても～deattemo
ida,이다,～である～dearu
nyaguyo,냐구요,～ですかって？～desukatte？
esŏ chŏrŏm,에서 처럼,～でのように～denoyouni
malgo,말고,～ではなくて～dehanakute
malgodo,말고도,～ではなくても～dehanakutemo
(i)nama,(이)나마,～でも～demo
(i)rado,(이)라도,～でも～demo
dŭn,든,～でも～demo
dŭn(ji),든(지),～でも～demo
ina/na,이나/나,～も～でも～も～demo～mo
idŭn/dŭn,이든/든,～でも～demo
rang/irang,랑/이랑,～や～と～や～to～ya
wa/gwa,와/과,～と～to
hago,하고,～と～to
ranŭn,라는,～という～toiu
～(i)raya,～(이)라야,～といっても～toittemo
kŏnyŏng,커녕,～どころか～dokoroka
rosŏ,로서,～として～toshite
in,인,～としての～toshiteno
ran,란,～といったら～toittara
anihada,아니하다,～ない～nai
ŏpsi,없이,～なしに～nashini
－(i)da boni(kka),－(이)다 보니(까),～なので～nanode
rasŏ/irasŏ,라서/이라서,～だから～なので～だから～nanode～dakara
ira/ra,이라/라,～だから～なので～だから～nanode～dakara
ramyŏn / iramyŏn,라면 / 이라면,～だったら～なら～だったら～nara～dattara
ttan,딴,考え～なりかんがえ～narikangae
daga,다가,～に～ni
bogo,보고,～に～ni
eda(ga),에다(가),～に～ni
ero,에로,～へ～に～へ～ni～he
hantero,한테로,～のところに～に～のところに～ni～notokoroni
ege,에게,生物）～に（にんせいぶつ）～ni（ninseibutsu）
hante,한테,生物）～に（にんせいぶつ）～ni（ninseibutsu）
kke,께,～に（そんけい）～ni（sonkei）
egeda,에게다,～にあげる～niageru
chigo(nŭn),치고(는),～のわりには～にしては～のわりには～nishiteha～nowariniha
～ege issŏsŏ,～에게 있어서,～にとって～nitotte
mŏmulda,머물다,～にとどまる～nitodomaru
gŭrŏmedo,그럼에도,～にもかかわらず～nimokakawarazu
bulguhago,불구하고,～にもかかわらず～nimokakawarazu
e ttara,에 따라,～によって～niyotte
－e ttara,－에 따라,～により～につれて～につれ～によって～により～につれて～につれ～niyotte～niyori～nitsurete～nitsure
ŏt,엇,～にそれて～nisorete
byŏnhada,변하다,～にへんかする～nihenkasuru
noko oda,놓고 오다,～にわすれる～niwasureru
bŏgŭmgada,버금가다,～につぐ～nitsugu
bulgwahada,불과하다,～にすぎない～nisuginai
ttara,따라,～にかぎって～nikagitte
ui,의,所有格助詞～のしょゆうかくじょし～noshoyuukakujoshi
ttaemun,때문,～のせい～のため～のせい～notame～nosei
wihaesŏ,위해서,～のために～notameni
cha,차,～のために～notameni
wihae,위해,～のために～notameni
ne,네,～のところ～notokoro
chae,채,～のまま～nomama
ppun,뿐,だけ～のみだけ～nomidake
ppun,뿐,だけ～のみだけ～nomidake
jjari,짜리,～のもの（きんがく・かず・りょう）～nomono（kingaku・kazu・ryou）
gati,같이,～のように～noyouni
gati,같이,～のように～noyouni
manyang,마냥,～のように～noyouni
nae,내,～のかんずっと～nokanzutto
ŭn/nŭn,은/는,～は～ha
iya/ya,이야/야,～こそは～は～こそは～ha～kosoha
kkesŏnŭn,께서는,～は（そんけい）～ha（sonkei）
baitŭ,바이트,～ばいと（じょうほうのたんい）byte～baito（jouhounotan'i）byte
ttarŭm,따름,～ばかり～bakari
chachihago,차치하고,～はさておいて～hasateoite
kkajit,까짓,～ほどのいみをもうせつびご～hodonoimiwomousetsubigo
boltŭ,볼트,～ぼると（v）～boruto（v）
kkaji,까지,～まで～made
majŏ,마저,～までも～まで～までも～made～mademo
chŏrŏm,처럼,～みたいに～mitaini
～ssigina,～씩이나,～も～mo
do,도,～も～mo
ina/na,이나/나,～や～ya
(i)myŏ,(이)며,～やら～yara
yang,양,～ように～youni
dapji anta,답지 않다,～らしくない～rashikunai
ŭl/rŭl,을/를,～を～wo
chida,치다,～をする～wosuru
birothada,비롯하다,～をはじめとする～wohajimetosuru
gyŏmsagyŏmsa,겸사겸사,ついでに～をかねてついでに～wokanetetsuideni
se,세,～よ～yo
saram,사람,～にん～nin
in,인,～にん～nin
inbun,인분,～ひとまえ～hitomae
injo,인조,～にんぐみ～ningumi
malgonŭn,말고는,～いがいは～igaiha
wi,위,～くらい～kurai
che,체,～からだ～karada
jak,작,～さく～saku
chŭk,측,～がわ～gawa
dŭri,들이,詰め～いりつめ～iritsume
bun,분,～ふん～fun
bunji,분지,～ふんの～funno
je,제,～せい～sei
gwon,권,～けん ～さつ～ken ～satsu
hal,할,～わり～wari
sŭng,승,～かち～kachi
hwa,화,～か～ka
gu,구,～くち～kuchi
sa,사,～し～shi
ho,호,～ごう～gou
hosŏn,호선,～ごうせん～gousen
myŏng,명,～めい～mei
bun,분,～めいさま～meisama
gun,군,～くん～kun
bakwi,바퀴,～しゅう～shuu
junyŏn,주년,～しゅうねん～shuunen
bŏn,번,～番～かい～ばん～kai～ban
hoe,회,～かい～kai
bŏnjjae,번째,～かいめ～kaime
dan,단,～だん～dan
pyŏng,평,～つぼ～tsubo
jang,장,～ば～ba
sa,사,～さむらい～samurai
ja,자,～じ～ji
sa,사,～てら～tera
jŏn,전,～てん～ten
jŏn,전,～てん～ten
chŏn,천,～かわ～kawa
gong,공,～こう～kou
mo,모,～ぼう～bou
haknyŏn,학년,～ねんせい～nensei
chŏng,청,～ちょう～chou
dang,당,～あたり～atari
ryul,률,～りつ～ritsu
gwijung,귀중,手紙）～おんちゅう（ゆうびんてがみ）～onchuu（yuubintegami）
sim,심,～こころ～kokoro
umkŭm,움큼,～にぎり～nigiri
gŭn,근,～きん～kin
kkesŏ,께서,～ほうが（そんけい）～houga（sonkei）
ppal,빨,～はえ～hae
wol,월,～がつ～gatsu
chŏp,첩,～包み～ふく～つつみ～fuku～tsutsumi
mal,말,裏～まつうら～matsuura
byŏng,병,～ほん～hon
jul,줄,～ほん～hon
pyŏn,편,～ほん（えいが）～hon（eiga）
mae,매,～まい～mai
dong,동,～とう～tou
bal,발,～ほ～ho
baljjak,발짝,～ほ～ho
se,세,～とし～toshi
baegi,배기,～としのこども～toshinokodomo
bak,박,～はく～haku
pa,파,～なみ～nami
dong,동,～ほら～hora
pa,파,～は～ha
ryu,류,～りゅう～ryuu
ryul,률,～りつ～ritsu
saeng,생,～なま～nama
yong,용,～よう～you
jjae,째,～ばんめ～banme
dae,대,～はつ～hatsu
sa,사,～会社～しゃ～かいしゃ～sha～kaisha
je,제,～まつり～matsuri
gaji,가지,～しゅるい～shurui
chaek,책,～さく～saku
gaeso,개소,～かしょ～kasho
tol,톨,～つぶ～tsubu
haeng,행,列と行～ぎょうれつとぎょう～gyouretsutogyou
sul,술,～じゅつ～jutsu
gi,기,～き～ki
jŭng,증,～しょう～shou
dam,담,～だん～dan
kyŏlre,켤레,～あし～ashi
daero,대로,～とうりに～tourini
jugan,주간,～しゅうかん～shuukan
bujak,부작,～ぶさく～busaku
ri,리,～さと（きょりのたんい）～sato（kyorinotan'i）
jaengi,쟁이,～者。ある性質や行動をとる人を呼ぶ接尾詞。～やろう～もの。あるせいしつやこうどうをとるにんをよぶせつびし。～yarou～mono。aruseishitsuyakoudouwotoruninwoyobusetsubishi。
gŭm,금,～きん～kin
al,알,～じょう～jou
jang,장,～ちょう～chou
chŭng,층,～かい～kai
jip,집,～しゅう～shuu
nyŏk,녘,～ごろ～goro
sun,순,～じゅん～jun
pung,풍,～かぜ～kaze
tŏ,터,-ので-node
100mitŏ hŏdŭl,100미터 허들,100めーとるはーどる100meetoruhaadoru
100mitŏ dalrigi,100미터 달리기,100めーとるそう100meetorusou
sip bun,십 분,10ふん10fun
yŏl si,열 시,10とき10toki
siwol,시월,10がつ10gatsu
yŏlhan si,열한 시,11とき11toki
yŏldu si,열두 시,12とき12toki
sibiwol,십이월,12がつ12gatsu
kŭrisŭmasŭ,크리스마스,聖誕節12がつ25にち。くりすますせいたんふし12gatsu25nichi。kurisumasuseitanfushi
doksajin,독사진,1にんのしゃしん1ninnoshashin
irwi,일위,1くらい1kurai
danpansŭng,단판승,1かいでしょうぶがきまるたいせん1kaideshoubugakimarutaisen
irilsaenghwalgwon,일일생활권,1にっせいかつけん1nisseikatsuken
han si,한 시,1とき1toki
sigandang,시간당,1じかんあたり1jikan'atari
irwol,일월,1がつ1gatsu
sinjŏng,신정,元旦陽暦のお正月1がつ1にちがんたんようれきのおしょうがつ1gatsu1nichigantanyourekinooshougatsu
jipchae,집채,１とうのいえ１tounoie
doljanchi,돌잔치,１としのたんじょうびをいわうぱーてぃー１toshinotanjoubiwoiwaupaateii
motdoeda,못되다,①おこないやせいかくがわるい　②しごとなどがうまくいかない①okonaiyaseikakugawarui　②shigotonadogaumakuikanai
punpuni,푼푼이,少しずつ1せん2せんとすこしずつ1sen2sentosukoshizutsu
isamil,이삼일,2~3にち2~3nichi
ŏtgŭjŏkke,엊그저께,おととい2～3にちまえおととい2～3nichimaeototoi
ŏtgŭjŏkke,엊그저께,おととい2～3にちまえおととい2～3nichimaeototoi
sŭmu,스무,20の20no
sŭmu si,스무 시,20とき20toki
2inbun,2인분,２ひとまえ２hitomae
iwi,이위,2くらい2kurai
du sal,두 살,2さい2sai
du si,두 시,2とき2toki
iwol,이월,2がつ2gatsu
ipchun,입춘,春が始まる日2がつ4ひごろはるがはじまるにち2gatsu4higoroharugahajimarunichi
samsip bun,삼십 분,30ふん30fun
sŏrŭn sal,서른 살,３０とし３０toshi
samwi,삼위,3くらい3kurai
se si,세 시,3とき3toki
samwol,삼월,3がつ3gatsu
samiljŏl,삼일절,3がつ1にち3gatsu1nichi
sasip bun,사십 분,40ふん40fun
nŏdaet,너댓,4つか5つの4tsuka5tsuno
nŏdaet,너댓,4つか5つの4tsuka5tsuno
ne si,네 시,4とき4toki
sawol,사월,4がつ4gatsu
dasŏt si,다섯 시,5とき5toki
owol,오월,5がつ5gatsu
ŏrininal,어린이날,5がつ5にち。こどものにち5gatsu5nichi。kodomononichi
yenilgop,예닐곱,6つか7つの6tsuka7tsuno
yenilgop,예닐곱,6つか7つの6tsuka7tsuno
yŏtsae,엿새,6にちかん6nichikan
yŏsŏt si,여섯 시,6とき6toki
yuwol,유월,6がつ6gatsu
ire,이레,7にちかん7nichikan
ilgop si,일곱 시,7とき7toki
chirwol,칠월,7がつ7gatsu
yŏdŭre,여드레,8にちかん8nichikan
yŏdŏl si,여덟 시,8とき8toki
parwol,팔월,8がつ8gatsu
ahŭre,아흐레,9にち9nichi
ahop si,아홉 시,9とき9toki
guwol,구월,9がつ9gatsu
chubun,추분,9がつ23ひごろ9gatsu23higoro
Ahyŏng ganyŏm,A형 간염,AかたかんえんAkatakan'en
yangsŏnghwa,양성화,bisexual flowerbisexual flower
sidi,시디,CDCD
ŭmban,음반,音盤CDおんばんCDonban
sidirom,시디롬,CD‐ROMCD‐ROM
chaeting,채팅,チャットのことchattingちゃっとのことchattingchattonokoto
chekŭdoeda,체크되다,checkされるchecksareru
dibŭidi,디브이디,DVDDVD
esŭpochŭ,e스포츠,eすぽーつesupootsu
imeil,이메일,ＥめーるＥmeeru
peisŭbuk,페이스북,FacebookFacebook
그게,아니,丫伱그偈いやそれがいやそれがiyasorega
aidi,아이디,アイディーIDあいでぃーIDaidii
eridi,엘이디,LEDLED
insu hapbyŏng,인수 합병,M&AM&A
empisŭri,엠피스리,MP3MP3
pŭlraen B,플랜 B,plan Bplan B
misemŏnji,미세먼지,PM2.5PM2.5
chomisemŏnji,초미세먼지,pm2.5pm2.5
hakbumohoe,학부모회,PTAPTA
munja,문자,SMS（しょーとめっせーじさーびす）SMS（shootomesseejisaabisu）
tojaengi,토쟁이,toto（すぽーつくじ）をするにんのことtoto（supootsukuji）wosuruninnokoto
tisyŏchŭ,티셔츠,ＴしゃつＴshatsu
Utŏn,U턴,UたーんUtaan
gwigyŏnggil,귀경길,ソウルへ戻る道中UたーんのどうちゅうそうるへもどるどうちゅうUtaannodouchuusouruhemodorudouchuu
gwigyŏnggaek,귀경객,UたーんきゃくUtaankyaku
yoin,요인,VIP（ようじん）VIP（youjin）
gŭrŏchanado,그렇잖아도,그렇지 않아도のりゃく。そうでなくとも그렇지 않아도noryaku。soudenakutomo
namjaae,남자애,남자애남자애
saetbaram,샛바람,동풍ひがしかぜのこゆうご동풍higashikazenokoyuugo
myŏchil,몇일,며칠のあやまり。며칠noayamari。
mulnaeng,물냉,물냉면 すいれいめんのりゃく물냉면 suireimennoryaku
doenbaram,된바람,북풍（きたかぜ）のこゆうご북풍（kitakaze）nokoyuugo
nopbaram,높바람,북풍きたかぜのこゆうご북풍kitakazenokoyuugo
hanuibaram,하늬바람,서풍（にしかぜ）のこゆうご서풍（nishikaze）nokoyuugo
sinho daegi,신호 대기,신호 대기신호 대기
adŭlnaemi,아들내미,아들（あどぅる）をかわいくいうことば아들（adouru）wokawaikuiukotoba
abŏnim,아버님,아버지(ちち)のそんけいご아버지(chichi)nosonkeigo
ŏmŏnim,어머님,어머니(はは)のそんけいご어머니(haha)nosonkeigo
ㄴ,ㄴ,은/는のたんしゅくけい은/는notanshukukei
ㄹ,ㄹ,을/를のしゅくやくけい을/를noshukuyakukei
i/ga,이/가,이/가 되다 のかたちで～に（なる）이/가 되다 nokatachide～ni（naru）
jijimi,지짐이,전のほうげん전nohougen
jipjŏkdaeda,집적대다,집적거리다（ちぷじょっこりだ）とほぼどうぎ。집적거리다（chipujokkorida）tohobodougi。
hwansonghoe,환송회,환송회환송회
hwidulrida,휘둘리다,휘둘리다휘둘리다
a,아,あa
amondŭ,아몬드,あーもんどaamondo
bulssanghaera,불쌍해라,ああかわいそうにaakawaisouni
aongdaong,아옹다옹,いがみあう様子言い争う様子ああだこうだいがみあうようすいいあらそうようすaadakoudaigamiauyousuiiarasouyousu
irŏni jŏrŏni haedo,이러니 저러니 해도,ああだこうだいってもaadakoudaittemo
insamal,인사말,あいさつのことばaisatsunokotoba
aisŭ amerikano,아이스 아메리카노,あいすあめりかーのaisuamerikaano
aisŭkŭrim,아이스크림,あいすくりーむaisukuriimu
aisŭti,아이스티,あいすてぃー iced teaaisuteii iced tea
aidiŏ,아이디어,あいであaidea
aitem,아이템,あいてむaitemu
jŏngchesŏng,정체성,あいでんてぃてぃaidenteitei
aidol,아이돌,あいどる idolaidoru idol
ppadori,빠돌이,あいどるのおっかけをするおとこaidorunookkakewosuruotoko
ŏmuljjŏkgŏrida,어물쩍거리다,あいまいにするaimainisuru
nunhwajang,눈화장,あいめいくaimeiku
darimi,다리미,あいろんairon
darimjil,다림질,あいろんかけaironkake
darida,다리다,あいろんをかけるaironwokakeru
darimijilhada,다리미질하다,あいろんをかけるaironwokakeru
darimipan,다리미판,あいろんだいairondai
wonjŏngtim,원정팀,あうぇいちーむaueichiimu
aut,아웃,あうとauto
autsaidŭ,아웃사이드,あうとさいどautosaido
hŏlttŏgida,헐떡이다,あえぐaegu
gamhi,감히,あえてaete
baechubŏlre,배추벌레,あおむしaomushi
nanpok unjŏn,난폭 운전,あおりうんてんaoriunten
buchugida,부추기다,そそのかすあおるそそのかすaorusosonokasu
songjang gaeguri,송장 개구리,あかがえるakagaeru
barakhada,발악하다,あがくagaku
sokjoehada,속죄하다,あがなうaganau
sungsanghada,숭상하다,あがめとうとぶagametoutobu
nŭtaribŏsŏt,느타리버섯,AgaricusあがりくすAgaricusagarikusuAgaricus
jŏpda,접다,あきらめるakirameru
ŏchŏguniŏpda,어처구니없다,あきれるakireru
akuamarin,아쿠아마린,あくあまりんakuamarin
aksesari,악세사리,あくせさりーakusesarii
aeksesŏri,액세서리,あくせさりーakusesarii
jangsingu,장신구,あくせさりーakusesarii
pyŏngga jŏlsang,평가 절상,あくせさりーakusesarii
jŏpgŭnsŏng,접근성,行きやすさあくせすせいいきやすさakusesuseiikiyasusa
aksentŭ,악센트,あくせんとakusento
hapum,하품,あくびakubi
